name,brand,barcode,proteins,carbohydrates,fats,energy,saturated_fats,monounsaturated_fats,polyunsaturated_fats,omega3,omega6,sugars,salt,dietary_fiber,cholesterol,caffeine_milli,vitamin_a,vitamin_b1,vitamin_b2,vitamin_b3,vitamin_b5,vitamin_b6,vitamin_b7_micro,vitamin_b9,vitamin_b12,vitamin_c,vitamin_d,vitamin_e,vitamin_k_micro,manganese_milli,magnesium,potassium,calcium,copper_milli,zinc,sodium,iron,phosphorus,selenium,iodine,package_weight,serving_weight
"Pea, mature seed, split, dried",,,21.3,51.9,1.7,331,0.3,0.3,0.8,,,2.8,0.0,11.6,0.0,,,0.00079,0.00020999999999999998,0.003,,0.00011999999999999999,,0.0002,0.0,0.0039,0.0,0.00013000000000000002,,,0.096,1.06,0.039,,0.0031,0.0066,0.0043,0.36,0.0,1.3e-06,,
Peanut,,,26.1,14.8,49.1,623,8.4,25.5,12.9,,,5.9,0.0,8.6,0.0,,,0.0006,0.00043,0.012,,2e-05,,0.0001017,0.0,0.0,0.0,0.0028799999999999997,,,0.16,0.71,0.065,,0.004,0.018,0.0016,0.38,3e-05,1.3e-05,,
Peanut butter,,,26.1,12.5,51.8,636,12.8,19.9,16.9,,,6.4,0.9,7.6,0.0,,,0.00017,0.0001,0.015,,0.00058,,5.3e-05,0.0,0.0,0.0,0.0047,,,0.18,0.7,0.037,,0.003,0.35,0.002,0.33,3e-06,0.0,,
"Peanut, chocolate coated",,,9.5,55.9,25.0,498,9.9,12.7,1.2,,,50.5,0.1,5.9,0.0,,,0.00034,0.00017,0.00229,,2.9999999999999997e-05,,8.04e-05,0.0,0.0,8.000000000000001e-07,0.00232,,,0.095,0.5,0.1,,0.0014,0.047,0.0029,0.23,0.0,0.0,,
Peanut curls,,,13.2,56.5,24.2,507,4.4,11.7,6.9,,,0.0,1.9,4.9,0.0,,,0.00017999999999999998,4e-05,0.00326,,0.00013000000000000002,,1.7e-05,0.0,0.0,0.0,0.0035,,,0.043,0.17,0.016,,0.0008,0.77,0.0009,0.11,0.0,5e-06,,
"Peanut,grilled, without salt",,,26.8,11.3,51.9,637,7.9,26.2,9.8,,,2.5,0.0,8.7,0.0,,,0.00015,0.0002,0.0144,,0.00047,,9.7e-05,0.0,0.0,0.0,0.0049299999999999995,,,0.18,0.63,0.058,,0.0028,0.008,0.0016,0.36,0.0,0.0,,
Peanut oil,,,0.0,0.0,100.0,900,17.3,59.1,19.4,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.013900000000000001,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
"Peanut, roasted, salted",,,26.2,15.0,50.0,631,8.6,24.7,12.4,,,4.2,1.3,8.0,0.0,,,0.00014000000000000001,7.000000000000001e-05,0.0124,,0.00043,,6.659999999999999e-05,0.0,0.0005,0.0,0.0025,,,0.17,0.53,0.047,,0.0029,0.53,0.0012,0.24,4.8e-06,5.7000000000000005e-06,,
"Pear, dried",,,2.3,59.7,1.4,288,0.2,0.3,0.6,,,49.6,0.0,13.5,0.0,,,5.9999999999999995e-05,8e-05,0.00065,,2.9999999999999997e-05,,3.9e-05,0.0,0.0021000000000000003,0.0,5.9999999999999995e-05,,,0.034,0.39,0.048,,0.0005,0.01,0.0008,0.053,2e-06,4e-06,,
"Pear in syrup, canned, drained",,,0.4,15.2,0.4,71,0.1,0.1,0.2,,,14.4,0.0,2.6,0.0,,,0.0,0.0,0.0,,1e-05,,0.0,0.0,0.0009,0.0,0.00011999999999999999,,,0.004,0.069,0.0088,,0.0001,0.0,0.0,0.0079,1.0000000000000001e-07,5e-07,,
Pear juice,,,0.4,11.6,0.2,50,0.0,0.1,0.1,,,9.6,0.0,0.0,0.0,,,2e-05,2e-05,0.00017999999999999998,,1e-05,,8.7e-06,0.0,0.0029,0.0,0.00045,,,0.0067,0.1,0.01,,0.0001,0.0019,0.0002,0.011,0.0,8.000000000000001e-07,,
Pearl barley,,,9.1,64.0,2.0,337,0.4,0.1,0.6,,,1.4,0.0,13.4,0.0,,,0.00023999999999999998,5.9999999999999995e-05,0.00127,,0.00023,,5.0299999999999996e-05,0.0,0.0,0.0,8e-05,,,0.071,0.3,0.018,,0.002,0.0018,0.0019,0.25,2.8e-06,1e-06,,
"Pearl onion, pickled",,,0.9,4.9,0.2,28,0.0,0.0,0.1,,,3.5,1.1,1.3,0.0,,,2e-05,0.0,0.0001,,0.0001,,1.4e-05,0.0,0.0,0.0,0.00031,,,0.0,0.093,0.022,,0.0001,0.45,0.0002,0.023,0.0,0.0,,
"Pear pie, home-made, baked (with cake dough)",,,3.1,20.0,7.3,163,3.3,2.8,0.9,,,8.6,0.2,2.6,0.02,,,4e-05,5e-05,0.00017999999999999998,,4e-05,,8.2e-06,8e-08,0.0027,2.0000000000000002e-07,0.00076,,,0.013,0.14,0.021,,0.0003,0.099,0.0004,0.048,1.8999999999999998e-06,3.5e-06,,
"Pear pie, home-made, baked (with puff pastry)",,,2.8,19.2,7.5,161,3.3,2.9,0.9,,,8.6,0.3,2.5,0.02,,,2.9999999999999997e-05,5e-05,0.00017999999999999998,,2.9999999999999997e-05,,8.400000000000001e-06,8e-08,0.0027,2.0000000000000002e-07,0.0008100000000000001,,,0.0096,0.13,0.02,,0.0002,0.12,0.0002,0.039,1.8000000000000001e-06,3.5e-06,,
"Pear, raw",,,0.5,10.9,0.3,54,0.1,0.1,0.1,,,9.0,0.0,2.9,0.0,,,1e-05,1e-05,0.00019,,2.9999999999999997e-05,,1.15e-05,0.0,0.0045,0.0,0.00011999999999999999,,,0.008199999999999999,0.13,0.0065,,0.0001,0.0018,0.0001,0.015,3e-07,4.0000000000000003e-07,,
"Pear, stewed, drained (without addition of sugar)",,,0.6,11.3,0.4,57,0.1,0.1,0.2,,,9.4,0.0,3.0,0.0,,,1e-05,1e-05,0.0002,,2e-05,,7.5e-06,0.0,0.0023,0.0,0.00016,,,0.0086,0.1,0.008,,0.0001,0.0014,0.0001,0.016,4.0000000000000003e-07,5e-07,,
"Pear with sweetener, canned, drained",,,0.5,9.9,0.3,50,0.1,0.1,0.1,,,8.2,0.0,2.6,0.0,,,1e-05,1e-05,0.00017,,2e-05,,6.5e-06,0.0,0.002,0.0,0.00014000000000000001,,,0.0075,0.09,0.007,,0.0001,0.0012,0.0001,0.014,3e-07,5e-07,,
Peasant's Schüblig,,,21.3,0.3,48.5,524,18.8,23.0,4.4,,,0.3,4.0,0.0,0.086,,,0.00053,0.00023999999999999998,0.00596,,0.00033,,2.6e-06,3.29e-06,0.071,0.0,0.00069,,,0.023,0.35,0.0048,,0.0029,1.59,0.0015,0.27,0.0,1.1e-06,,
"Peiti Beurre with chocolate, cookie",,,7.7,63.8,21.3,482,12.9,6.5,1.1,,,37.2,0.5,2.1,0.023,,,0.0001,0.00020999999999999998,0.00031,,7.000000000000001e-05,,6.3e-06,0.0,0.0013,1.0000000000000001e-07,0.00045,,,0.039,0.37,0.12,,0.0012,0.2,0.0016,0.16,0.0,9.1e-06,,
"Peppermint, fresh",,,3.8,5.3,0.7,49,0.1,0.0,0.4,,,5.2,0.0,3.0,0.0,,,0.00011999999999999999,0.00033,0.0011,,5e-05,,0.00011,0.0,0.031,0.0,0.005,,,0.03,0.26,0.21,,0.0012,0.015,0.0095,0.075,0.0,4e-06,,
"Pesto sauce, green",,,5.6,6.6,42.5,436,6.5,16.6,17.6,,,3.2,2.7,2.5,0.018,,,5e-05,0.0001,0.0005899999999999999,,7.000000000000001e-05,,2.58e-05,0.0,0.09259999999999999,3e-07,0.0179,,,0.036,0.2,0.15,,0.0007,1.06,0.0006,0.094,4e-06,4e-06,,
"Pesto sauce, red",,,6.2,13.1,36.2,410,5.0,15.2,13.8,,,11.2,2.1,3.5,0.005,,,0.00013000000000000002,0.00016,0.0029300000000000003,,0.00026000000000000003,,3.48e-05,8e-08,0.0214,0.0,0.01766,,,0.061,1.05,0.093,,0.001,0.83,0.0025,0.15,0.0,0.0,,
"Petit Beurre, cookie",,,8.7,70.2,12.4,431,7.1,2.8,1.0,,,20.6,0.5,2.3,0.033,,,0.00015,2.9999999999999997e-05,0.00023,,0.00011999999999999999,,1.15e-05,1e-08,0.0,2.0000000000000002e-07,0.00063,,,0.024,0.13,0.011,,0.0008,0.22,0.0011,0.09,1.7e-06,1.8999999999999998e-06,,
"Petit beurre, wholemeal cookie",,,9.6,65.3,12.7,426,7.1,2.8,1.4,,,17.3,0.6,6.0,0.033,,,0.00026000000000000003,8.999999999999999e-05,0.00039,,0.00023,,2.59e-05,1e-08,0.0,2.0000000000000002e-07,0.00079,,,0.068,0.29,0.03,,0.0018,0.23,0.0028,0.19,3.2000000000000003e-06,2.5e-06,,
"Pike, raw",,,18.4,0.0,0.8,81,0.2,0.1,0.3,,,0.0,0.2,0.0,0.063,,,8.999999999999999e-05,5.9999999999999995e-05,0.0016,,0.00015,,6e-06,2e-06,0.0038,1.4e-06,0.0006,,,0.028,0.37,0.022,,0.0007,0.075,0.0002,0.22,2.8e-05,5.7999999999999995e-06,,
"Pineapple, fresh",,,0.5,11.7,0.1,52,0.0,0.0,0.0,,,10.5,0.0,1.2,0.0,,,7.000000000000001e-05,2e-05,0.0002,,7.000000000000001e-05,,9.4e-06,0.0,0.0565,0.0,2e-05,,,0.011,0.12,0.014,,0.0001,0.001,0.0002,0.006,3e-07,1.4e-06,,
"Pineapple in pineapple juice, canned, drained",,,0.5,13.6,0.1,60,0.0,0.0,0.0,,,12.8,0.0,1.4,0.0,,,5.9999999999999995e-05,0.0,0.0002,,8e-05,,5e-06,0.0,0.005,0.0,2e-05,,,0.012,0.13,0.011,,0.0001,0.001,0.0002,0.0078,1.0000000000000001e-07,3e-07,,
"Pineapple in pineapple juice, canned, not drained",,,0.4,13.6,0.1,59,0.0,0.0,0.0,,,12.6,0.0,0.9,0.0,,,5.9999999999999995e-05,1e-05,0.0002,,5.9999999999999995e-05,,5e-06,0.0,0.005,0.0,1e-05,,,0.012,0.13,0.01,,0.0001,0.0002,0.0002,0.0070999999999999995,1.0000000000000001e-07,1.0000000000000001e-07,,
"Pineapple in syrup, canned, drained",,,0.5,15.9,0.1,70,0.0,0.0,0.0,,,15.9,0.0,1.6,0.0,,,2.9999999999999997e-05,0.0,0.0002,,5e-05,,5e-06,0.0,0.0052,0.0,2e-05,,,0.011,0.095,0.0064,,0.0001,0.0019,0.0001,0.0048,1.0000000000000001e-07,3e-07,,
Pineapple juice,,,0.4,12.1,0.1,51,0.0,0.0,0.1,,,12.1,0.0,0.2,0.0,,,5e-05,2e-05,0.0002,,0.0001,,2e-06,0.0,0.0121,0.0,2e-05,,,0.014,0.13,0.016,,0.0001,0.005,0.0002,0.004,1.0000000000000001e-07,0.0,,
"Pineapple with sweetener, canned, drained",,,0.5,9.4,0.1,42,0.0,0.0,0.0,,,8.4,0.0,1.0,0.0,,,4e-05,1e-05,0.00016,,5e-05,,4.7e-06,0.0,0.022600000000000002,0.0,2e-05,,,0.0088,0.073,0.013,,0.0001,0.0006,0.0001,0.0048,3e-07,1.4e-06,,
Pine nuts,,,16.5,13.0,61.9,688,4.3,15.7,25.7,,,4.9,0.0,6.3,0.0,,,0.00049,0.00026000000000000003,0.00333,,0.00022,,6.34e-05,0.0,0.0005,0.0,0.01185,,,0.37,0.81,0.02,,0.0058,0.0019,0.0065,0.69,1e-06,1.1e-05,,
"Pistachio, dried",,,25.5,12.3,50.3,621,5.7,24.6,14.3,,,7.2,0.0,8.8,0.0,,,0.00043,0.00023999999999999998,0.0011,,0.0009,,6.840000000000001e-05,0.0,0.0056,0.0,0.00164,,,0.12,1.0,0.092,,0.0033,0.001,0.0028,0.47,6.8e-06,5e-06,,
"Pizza Calzone, baked",,,11.4,26.6,7.6,224,3.0,3.5,0.6,,,1.5,0.9,1.5,0.016,,,0.00015,0.00011,0.0013,,0.0001,,1.11e-05,2.9e-07,0.01,1.0000000000000001e-07,0.00146,,,0.015,0.2,0.084,,0.0011,0.35,0.0005,0.15,0.0,2.5e-06,,
"Pizza doug ( with olive oil), raw",,,7.0,41.2,3.6,229,0.5,2.2,0.6,,,0.2,0.7,2.0,0.0,,,0.00011,4e-05,0.0004,,4e-05,,1.98e-05,0.0,0.0,0.0,0.00115,,,0.0094,0.11,0.005900000000000001,,0.0004,0.29,0.0004,0.044,1.4e-06,6e-07,,
"Pizza Hawaii, baked",,,9.5,24.3,6.3,195,2.5,2.9,0.5,,,3.6,0.7,1.5,0.013,,,0.00013000000000000002,0.0001,0.0011200000000000001,,0.0001,,1e-05,2.4e-07,0.009699999999999999,1.0000000000000001e-07,0.00123,,,0.015,0.19,0.072,,0.0009,0.29,0.0005,0.13,0.0,2.1000000000000002e-06,,
"Pizza Margherita, baked",,,9.9,30.0,8.4,238,3.3,3.8,0.6,,,1.6,0.7,1.7,0.012,,,8.999999999999999e-05,0.0001,0.0007,,8e-05,,1.23e-05,3.2e-07,0.003,1.0000000000000001e-07,0.00163,,,0.013,0.18,0.093,,0.001,0.27,0.0005,0.13,0.0,2.3e-06,,
"Pizza with four cheeses, baked",,,12.3,37.2,10.6,297,5.0,3.9,0.8,,,0.2,1.1,1.8,0.02,,,8e-05,0.00011,0.00041,,5e-05,,1.21e-05,3.2e-07,0.0,2.0000000000000002e-07,0.00117,,,0.016,0.12,0.21,,0.0012,0.45,0.0005,0.18,0.0,6.8e-06,,
"Pizza with ham and mushrooms, baked",,,10.7,24.0,6.9,204,2.7,3.1,0.5,,,1.4,0.8,1.6,0.014,,,0.00014000000000000001,0.00014000000000000001,0.00157,,0.0001,,1.17e-05,2.6e-07,0.0092,3e-07,0.00131,,,0.015,0.23,0.077,,0.001,0.31,0.0006,0.15,0.0,4.4e-06,,
"Pizza with ham, baked",,,10.6,28.8,6.4,218,2.2,3.2,0.6,,,1.6,0.9,1.6,0.013,,,0.00016,0.0001,0.0013700000000000001,,0.00011,,1.12e-05,1.9e-07,0.0108,0.0,0.00155,,,0.015,0.22,0.059,,0.0009,0.36,0.0005,0.13,0.0,2.3e-06,,
"Pizza with mascarpone and rocket, baked",,,9.5,27.6,9.7,239,4.4,4.0,0.7,,,1.7,0.6,1.6,0.016,,,8.999999999999999e-05,0.00011,0.00067,,8e-05,,1.65e-05,3e-07,0.0058,1.0000000000000001e-07,0.00156,,,0.014,0.18,0.098,,0.0009,0.25,0.0005,0.12,0.0,3.7e-06,,
"Pizza with tuna, baked",,,11.9,26.6,7.5,225,3.0,3.4,0.6,,,1.4,0.7,1.5,0.016,,,8e-05,0.0001,0.00176,,0.00011,,1.12e-05,6.9e-07,0.0027,2.0000000000000002e-07,0.00152,,,0.015,0.18,0.084,,0.001,0.27,0.0006,0.13,0.0,3.6000000000000003e-06,,
"Pizza with vegetables, baked",,,5.7,17.6,3.2,125,1.2,1.4,0.4,,,1.8,0.3,2.0,0.004,,,8.999999999999999e-05,0.00011,0.00099,,0.0001,,1.8e-05,1.0000000000000001e-07,0.013099999999999999,3e-07,0.0009,,,0.014,0.24,0.044,,0.0006,0.13,0.0006,0.083,0.0,4.8e-06,,
"Plum, fresh",,,0.6,10.2,0.2,48,0.0,0.0,0.1,,,8.8,0.0,1.6,0.0,,,4e-05,4e-05,0.00045,,2.9999999999999997e-05,,2e-06,0.0,0.0052,0.0,0.00085,,,0.0074,0.16,0.0083,,0.0001,0.0017,0.0003,0.016,6e-07,1.4e-06,,
"Plum pie, home-made, baked (with cake dough)",,,3.2,19.5,7.3,159,3.3,2.8,0.9,,,8.4,0.2,1.6,0.02,,,5e-05,7.000000000000001e-05,0.00035,,5e-05,,4.1e-06,8e-08,0.0031,2.0000000000000002e-07,0.0013,,,0.012,0.16,0.022,,0.0003,0.099,0.0005,0.049,2.1000000000000002e-06,4.2000000000000004e-06,,
"Plum pie, home-made, baked (with puff pastry)",,,2.9,18.7,7.5,157,3.3,2.9,0.9,,,8.4,0.3,1.6,0.02,,,5e-05,7.000000000000001e-05,0.00035,,4e-05,,4.2000000000000004e-06,8e-08,0.0031,2.0000000000000002e-07,0.00134,,,0.009,0.15,0.021,,0.0002,0.12,0.0004,0.039,2.1000000000000002e-06,4.2000000000000004e-06,,
"Plum, stewed, drained (without addition of sugar)",,,0.7,10.1,0.2,48,0.0,0.0,0.1,,,8.6,0.0,1.6,0.0,,,2.9999999999999997e-05,4e-05,0.00044,,2.9999999999999997e-05,,1.2e-06,0.0,0.0026,0.0,0.0010500000000000002,,,0.0073,0.12,0.009699999999999999,,0.0001,0.0013,0.0003,0.016,7e-07,1.7e-06,,
"Polenta nera (made from corn semolina and buckwheat flour,) cooked",,,4.1,12.4,4.8,111,2.7,1.2,0.3,,,0.3,1.1,0.9,0.012,,,2.9999999999999997e-05,5e-05,0.0010500000000000002,,4e-05,,2.5300000000000002e-05,1.06e-06,0.0,1.0000000000000001e-07,0.00011,,,0.026,0.093,0.075,,0.0005,0.44,0.0005,0.084,0.0,4.6e-06,,
"Pomegranate, raw",,,1.4,14.3,1.2,81,0.1,0.1,1.0,,,13.3,0.0,2.3,0.0,,,5.9999999999999995e-05,2e-05,0.00023999999999999998,,2.9999999999999997e-05,,8.8e-06,0.0,0.0108,0.0,8e-05,,,0.012,0.23,0.0095,,0.0002,0.002,0.0002,0.027,5e-07,1.5e-06,,
Pommes Chips,,,4.9,49.3,34.8,538,3.5,28.6,1.6,,,2.5,1.2,3.8,0.0,,,0.00039,5e-05,0.00123,,0.00106,,6.05e-05,0.0,0.0325,0.0,0.00289,,,0.04,0.88,0.014,,0.0006,0.5,0.0009,0.092,0.0,8e-06,,
Popcorn,,,12.0,62.9,4.2,367,0.6,1.1,1.9,,,1.2,0.0,15.0,0.0,,,0.0002,0.0002,0.002,,0.0002,,2.3e-05,0.0,0.0,0.0,0.011,,,0.11,0.3,0.01,,0.0017,0.004,0.0027,0.3,0.0,0.0,,
"Porc piccata, prepared",,,22.9,5.5,12.4,226,3.2,6.2,1.5,,,0.1,0.9,0.3,0.153,,,0.00034,0.00022,0.0025099999999999996,,0.00020999999999999998,,2e-05,1.12e-06,0.0,8.000000000000001e-07,0.00103,,,0.021,0.2,0.1,,0.0027,0.35,0.0019,0.22,0.0,1.5e-05,,
"Pork (average excluding offal, chop, knuckle), raw",,,21.4,0.0,8.3,160,2.9,3.6,0.8,,,0.0,0.2,0.0,0.063,,,0.00083,0.0002,0.00463,,0.00049,,3.4e-06,7.7e-07,0.0,3e-07,0.00031,,,0.021,0.33,0.006,,0.0027,0.064,0.001,0.18,0.0,1.1e-06,,
"Pork, chop, pan fried (without addition of fat and salt)",,,31.3,0.0,12.8,240,4.8,5.8,1.3,,,0.0,0.1,0.0,0.086,,,0.00065,0.00020999999999999998,0.0057599999999999995,,0.00065,,2.6e-06,8.6e-07,0.0,5e-07,0.00035,,,0.027,0.32,0.0068,,0.0022,0.056,0.0006,0.26,2.6e-05,1.7e-06,,
"Pork, chopped, pan fried (without addition of fat and salt)",,,29.8,0.0,6.4,176,1.9,2.6,0.7,,,0.0,0.2,0.0,0.097,,,0.00044,0.00016,0.00474,,0.0006,,2.5e-06,8.2e-07,0.0,5e-07,0.00034,,,0.025,0.3,0.0057,,0.0035,0.06,0.001,0.24,1.5e-05,1.4e-06,,
"Pork, chopped, raw",,,21.3,0.0,5.4,134,1.6,2.2,0.6,,,0.0,0.1,0.0,0.066,,,0.0006,0.00013000000000000002,0.0043,,0.00068,,2e-06,7e-07,0.0,4.0000000000000003e-07,0.00027,,,0.02,0.34,0.0043,,0.0024,0.048,0.0007,0.19,1e-05,1e-06,,
"Pork, chop, raw",,,21.4,0.0,10.4,179,3.9,4.7,1.0,,,0.0,0.1,0.0,0.056,,,0.0008399999999999999,0.00016,0.0049900000000000005,,0.0007,,2e-06,7e-07,0.0,4.0000000000000003e-07,0.00027,,,0.021,0.35,0.004900000000000001,,0.0014,0.043,0.0004,0.2,1.7e-05,1.1e-06,,
"Pork, chuck, medium, roast in oven (without addition of fat and salt)",,,29.6,0.0,9.3,202,1.9,2.5,0.7,,,0.0,0.2,0.0,0.092,,,0.00053,0.00034,0.004,,0.0004,,2.8999999999999998e-06,9.7e-07,0.0,0.0,0.00046,,,0.026,0.24,0.0085,,0.0067,0.075,0.0015,0.15,0.0,1.3e-06,,
"Pork, chuck, roast, raw",,,24.6,0.0,9.2,181,1.9,2.5,0.7,,,0.0,0.2,0.0,0.073,,,0.0007,0.00031,0.00405,,0.0005,,2.7e-06,9.000000000000001e-07,0.0,0.0,0.00043,,,0.023,0.26,0.0081,,0.0053,0.068,0.0013,0.14,0.0,1e-06,,
"Pork, chuck, well done, roast in oven (without addition of fat and salt)",,,32.5,0.0,10.2,221,2.1,2.8,0.8,,,0.0,0.2,0.0,0.101,,,0.00058,0.00037,0.00439,,0.00044,,3.2000000000000003e-06,1.06e-06,0.0,0.0,0.00051,,,0.028,0.26,0.009300000000000001,,0.0074,0.083,0.0016,0.17,0.0,1.4e-06,,
"Pork, eye of round, raw",,,20.6,0.0,4.9,127,1.7,2.5,0.6,,,0.0,0.1,0.0,0.065,,,0.0008399999999999999,0.00016,0.00639,,0.00054,,2e-06,7e-07,0.0,4.0000000000000003e-07,0.00027,,,0.019,0.35,0.0037,,0.0025,0.045,0.0007,0.19,0.0,1.1e-06,,
"Pork, filet, pan fried (without addition of fat and salt)",,,29.3,0.0,4.0,153,1.6,1.8,0.3,,,0.0,0.4,0.0,0.09,,,0.00069,0.00031,0.0044800000000000005,,0.00038,,4.7e-06,7.8e-07,0.0,8.000000000000001e-07,0.00011999999999999999,,,0.03,0.35,0.01,,0.0028,0.15,0.0017,0.27,0.0,1.4e-06,,
"Pork, filet, raw1",,,22.2,0.0,3.6,121,1.4,1.6,0.3,,,0.0,0.3,0.0,0.065,,,0.001,0.00026000000000000003,0.0043,,0.00045,,4e-06,7e-07,0.0,7e-07,0.0001,,,0.025,0.42,0.008,,0.002,0.13,0.0012,0.23,0.0,1e-06,,
"Pork, ham from shoulder, cooked",,,18.6,0.4,3.3,106,1.3,1.6,0.2,,,0.4,2.2,0.0,0.042,,,0.00051,0.00017999999999999998,0.004900000000000001,,0.00034,,2e-06,0.0,0.0638,0.0,0.00022,,,0.021,0.46,0.015,,0.0025,0.87,0.0008,0.3,1e-05,3.6000000000000003e-06,,
"Pork, knuckle, braised (without addition of fat and salt)",,,36.6,0.9,9.9,239,3.5,4.4,1.0,,,0.0,0.1,0.0,0.108,,,0.00061,0.00026000000000000003,0.00379,,0.00034,,3.2000000000000003e-06,1.85e-06,0.0,0.0,0.0005899999999999999,,,0.025,0.25,0.0026,,0.0024,0.057,0.0017,0.17,0.0,1.5e-06,,
"Pork, knuckle, raw",,,25.6,0.7,7.6,173,2.7,3.4,0.8,,,0.0,0.2,0.0,0.07,,,0.0008900000000000001,0.00023,0.0049299999999999995,,0.00049,,3e-06,2e-06,0.0,0.0,0.00045,,,0.025,0.3,0.002,,0.002,0.074,0.0011,0.17,0.0,1e-06,,
Pork lard,,,0.0,0.0,100.0,900,38.4,43.8,12.1,,,0.0,0.0,0.0,0.085,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,2.5e-06,0.0016,,,0.0,0.001,0.0,,0.0001,0.001,0.0,0.0,0.0,9.699999999999999e-06,,
"Pork, liver, raw",,,20.7,0.9,4.9,131,1.7,0.5,1.4,,,0.0,0.2,0.0,0.354,,,0.00031,0.0032,0.016,,0.0005899999999999999,,0.000136,3.9e-05,0.023,0.0,0.0006,,,0.023,0.36,0.0076,,0.0065,0.077,0.018,0.41,5.6e-05,1.4e-05,,
"Pork, loin, cured, raw",,,21.7,0.5,7.5,156,3.3,3.3,0.6,,,0.0,6.2,0.0,0.051,,,0.00066,0.00016,0.0022,,0.00047,,2e-06,1e-06,0.0,0.0,0.0002,,,0.054,0.24,0.032,,0.0011,2.47,0.0015,0.098,0.0,3.2000000000000003e-06,,
"Pork, loin, raw",,,22.9,0.0,5.1,138,2.0,2.4,0.6,,,0.0,0.1,0.0,0.056,,,0.0009,0.0001,0.0043,,0.0005899999999999999,,2e-06,7e-07,0.0,4.0000000000000003e-07,0.00027,,,0.021,0.37,0.0037,,0.0013,0.038,0.0004,0.2,1.3e-05,1.2e-06,,
"Pork, minced, raw",,,20.5,0.0,8.5,159,3.1,4.2,0.8,,,0.0,0.1,0.0,0.063,,,0.0008399999999999999,0.00016,0.0049299999999999995,,0.00039,,4e-06,8.000000000000001e-07,0.0,4.0000000000000003e-07,0.00027,,,0.019,0.33,0.004200000000000001,,0.0027,0.046,0.0011,0.18,0.0,1e-06,,
"Pork, ragout, raw",,,20.9,0.0,5.7,135,2.1,2.9,0.6,,,0.0,0.1,0.0,0.063,,,0.0007,0.00031,0.0049299999999999995,,0.00039,,2e-06,7e-07,0.0,4.0000000000000003e-07,0.0005200000000000001,,,0.019,0.34,0.0047,,0.0025,0.046,0.0008,0.19,0.0,8.000000000000001e-07,,
"Pork ragout with sauce, prepared",,,11.5,3.0,5.1,105,1.2,3.1,0.6,,,1.2,0.8,0.6,0.036,,,0.00019,0.00014000000000000001,0.00146,,0.00011999999999999999,,7e-06,2.4e-07,0.0007,2.0000000000000002e-07,0.00075,,,0.009,0.14,0.0091,,0.0012,0.3,0.0005,0.077,0.0,1e-06,,
"Pork, round, schnitzel, pan fried (without addition of fat and salt)",,,33.0,0.0,3.3,162,0.9,1.2,0.4,,,0.0,0.2,0.0,0.097,,,0.00062,0.00025,0.00496,,0.00035999999999999997,,1.18e-05,1.23e-06,0.0,0.0,0.00075,,,0.027,0.27,0.012,,0.004,0.094,0.0026,0.22,1.8e-05,1.5e-06,,
"Pork, round, schnitzel, raw",,,22.6,0.0,2.7,115,0.7,1.0,0.4,,,0.0,0.2,0.0,0.063,,,0.0008,0.00019,0.0043,,0.00039,,9e-06,1e-06,0.0,0.0,0.00057,,,0.021,0.29,0.009,,0.0026,0.072,0.0017,0.17,1.1e-05,1e-06,,
"Pork sausage, grilled (without addition of fat and salt)",,,19.8,0.6,22.3,283,8.7,10.4,2.1,,,0.6,2.1,0.0,0.083,,,0.00045,0.00014000000000000001,0.0049900000000000005,,0.0002,,2.7e-06,4.5000000000000003e-07,0.0022,0.0,0.0,,,0.022,0.28,0.013,,0.0026,0.86,0.0013,0.19,1e-05,0.0,,
Pork sausage (Schweinsbratwurst),,,16.2,0.5,18.8,236,7.4,8.8,1.8,,,0.5,1.9,0.0,0.067,,,0.00047999999999999996,0.00011999999999999999,0.0047,,0.00020999999999999998,,2.5e-06,4.0000000000000003e-07,0.0022,0.0,0.0,,,0.018,0.26,0.01,,0.0021000000000000003,0.76,0.001,0.16,8.3e-06,0.0,,
Pork sausage (Schweinswurst),,,16.2,0.5,22.4,268,9.0,10.4,1.9,,,0.5,2.3,0.0,0.061,,,0.00029,0.00013000000000000002,0.004,,0.00016,,0.0,8.000000000000001e-07,0.0346,0.0,0.0,,,0.017,0.26,0.01,,0.0023,0.93,0.001,0.19,8.400000000000001e-06,0.0,,
"Pork, spare ribs, raw",,,17.9,0.0,18.6,239,7.2,8.9,1.8,,,0.0,0.1,0.0,0.059,,,0.0007,0.00031,0.005,,0.00051,,2e-06,7e-07,0.0,4.0000000000000003e-07,0.00027,,,0.019,0.31,0.006,,0.0022,0.054,0.0007,0.17,0.0,1.1e-06,,
"Pork, throat, pan fried (without addition of fat and salt)",,,26.4,0.0,16.6,255,6.4,7.7,1.7,,,0.0,0.1,0.0,0.088,,,0.00066,0.00013000000000000002,0.00447,,0.00039,,2.5e-06,8.2e-07,0.0,5e-07,0.00034,,,0.023,0.29,0.005,,0.0040999999999999995,0.059,0.0013,0.22,2.4e-05,1.7e-06,,
